id          ,viewCount  ,likeCount ,commentCount
CShD-DguP3I ,16116609   ,   134850 ,        4230
lcEyYAwydv0 ,27320439   ,   244107 ,        1496
aP0MN4aDqOw ,1347224    ,    44949 ,         174
NCjf6og4qHk ,27361639   ,   257950 ,        3795
pVDqiYIxvdA ,24226586   ,    99013 ,        1486
61V1iTovNBs ,394005     ,    29219 ,          11
7laYSv1ZObk ,7290495    ,    52474 ,         775
lTxvhITF0p0 ,1282303    ,     5459 ,           0
4MHn9Q5NtdY ,16890437   ,    82464 ,            
19klYF2FApc ,1545824    ,    13026 ,           0
s87FhnwMcD0 ,1393246    ,    11532 ,         116
vmeFmChq6so ,4231444    ,   120120 ,         283
kHT1sfbcDSU ,11383821   ,   106862 ,        5855
HT_N0QlyUGY ,9490091    ,    91403 ,        1102
JjypCDNSavw ,95416      ,      501 ,          39
Ls5NohbogpI ,477551     ,     8731 ,          39
ArmgS1G3pIE ,229824     ,        0 ,            
mrQJOPhpLac ,3824613    ,   213152 ,         104
QYTMsxc0hZM ,20154087   ,   241546 ,        4013
lqyllQjQ_jg ,147162     ,     5272 ,          29
3dfXDiDi7UA ,90496128   ,  1474650 ,        1055
SRzv-TSVD_Q ,3338688    ,   169837 ,         256
LC2nkQTpC-0 ,3023570    ,    39078 ,         798
KziZta1LEDY ,74582      ,     2414 ,          45
W5NjQrTP8Ng ,4584377    ,   351999 ,          97
EoqA2Nu9f34 ,244045     ,     1810 ,           0
ATge3KIzjIM ,5112324    ,    23763 ,         325
jKst61QLzTE ,43159      ,        0 ,            
C7cgEAucIMk ,572956     ,    35554 ,          13
qVsuxY6ZSko ,2232972    ,   142915 ,         649
_biHccKtl1o ,553245     ,    28954 ,          19
t8RBkIJ88uc ,13743      ,        0 ,            
GaJRNkuvKpw ,1449206    ,        0 ,            
Fd0PzIzzHP4 ,1638051    ,   166761 ,          64
S8ZJ9cKZ15Q ,491286     ,        0 ,            
SJL41hRAB_E ,23602868   ,   176701 ,        4447
yHZuWiUs9LQ ,24423019   ,  1655897 ,         872
E7kF0ggPjiE ,54399      ,     3640 ,           8
97IGpPeOwMo ,1919958    ,   183448 ,        2742
GK6_CirNv5E ,79018895   ,  2616034 ,        2428
4tQQ8rV4JCA ,134914     ,    10595 ,           9
rVVaZbm_afs ,103557     ,     1926 ,           5
_Xs3OLeom1o ,38826      ,        0 ,            
Acs1HhNoDfY ,81218      ,        0 ,            
RC6awgik0pI ,10906868   ,  1253037 ,        5527
hKpDK6PvwCA ,4516977    ,   324955 ,        3095
20TY0osAy3Q ,10053820   ,   102783 ,           0
__ARpfWJvg4 ,4083720    ,    47389 ,        1114
ue1NT3QhuVU ,16544248   ,   264315 ,        2816
U3WTHKRueYA ,209508     ,     4451 ,         152
S0B9YA4n0Fo ,1498273    ,    23692 ,         803
CV6yDbJe63c ,2303819    ,    19551 ,         559
eLzRzBcyvPI ,800567     ,    13305 ,        2019
QGuYep0cSAY ,20722298   ,   152858 ,        9145
7Ju0mAzCLeA ,1188148    ,    10144 ,        1083
yBSn5ppNIpY ,2330833    ,    31744 ,        2721
UHPy6Lj5EXw ,778187     ,     9490 ,         771
vnuyKCOsOk4 ,934709     ,    12287 ,        1683
ORfjgE6n2Pc ,803834     ,     8556 ,         445
zkSwQENowmA ,2685928    ,    11676 ,        4115
PePUaQ6789k ,1707677    ,    10345 ,        1729
HVjrYjoH6jE ,732816     ,    10921 ,         497
ujGSt-93qZo ,10446406   ,   111266 ,        7784
QefK53tpIQg ,38532      ,      459 ,         156
Y9sxhAJabTU ,96460      ,     2268 ,         100
U-ARxuWLh9c ,1597016    ,    19519 ,         528
1xKtJhedNkE ,6829331    ,    24141 ,        2716
AphM9UNdhgY ,4580855    ,    17539 ,        1424
BdxBrvj2KSU ,892468     ,     8237 ,         734
FqP9rx-l9AM ,270227     ,     3908 ,         829
xWaaMV1WQLo ,21237085   ,   134312 ,           0
LZvn_eSEKE8 ,3090629    ,    16412 ,         567
fR7K1YuqFz0 ,17396998   ,   112704 ,        6254
r1YRJvFvlgg ,2386009    ,    19868 ,        1124
BQKF8MdsJdU ,834179     ,     5741 ,         406
UdyNkIp5ebY ,1515866    ,   127286 ,         966
uMpQkcuX1Wk ,4290700    ,   181015 ,        1449
c8beWTSft8o ,178675     ,     4276 ,         349
Lh13uIDOCO8 ,261747     ,    11629 ,         371
zgBMJW7AkE0 ,1802643    ,    14291 ,         906
K5gdwnJOM2g ,75994      ,     1146 ,          46
7qmDx1RCYlc ,217350     ,     4499 ,         140
ZgvuBIdW5GU ,37728426   ,   182995 ,       14642
0Gp9AxzNYOg ,5462909    ,    53205 ,        1928
2MAOJywNGi4 ,255716     ,     3037 ,         220
IfoEJFWCfS0 ,1885096    ,   112181 ,         287
vlapQgLfoAU ,111101     ,     1016 ,         109
_o-DX8CXipA ,4901881    ,    82711 ,        1422
L3qJFjlDvKY ,15668520   ,   142037 ,        6519
er9AXm8zwlM ,640711     ,     9479 ,         682
a8W6D0ak7-U ,1818895    ,    28638 ,        1081
WTUwS3HtW2s ,7259716    ,    44790 ,        4215
TdtER-aFikQ ,39715      ,      783 ,          59
VQMsp_ko03U ,1357623    ,    24827 ,        1786
nZghWav2tC0 ,607592     ,     7505 ,        1081
g9bzrGBzSC4 ,55306162   ,   449228 ,       14104
lC4CohBhsH0 ,449517     ,     6028 ,         171
tTSxjQnJhnk ,1694423    ,    63021 ,         296
5Gobj5LFNys ,898573     ,     7405 ,        2195
7V64u71hk84 ,229779     ,     3329 ,        1063
mLV_ZjGh4xQ ,242146     ,     3093 ,          92
FWS5xfIaoeA ,7223039    ,    35260 ,        6144
7157WeQvT3c ,103622     ,     1397 ,         185
5-374bYDjsY ,45332      ,      923 ,        1191
JNSkmTQwC9E ,2719372    ,    36472 ,        2699
a4zDS1tLBN0 ,29662700   ,   461460 ,        5619
yrNWzDChNZE ,23928      ,      232 ,         468
9KpB7KeJdV0 ,9285174    ,   110937 ,       31939
Fh9D_PUe7QI ,9990139    ,   158649 ,       71559
JKzXOA2tWTw ,140179     ,     2124 ,        2003
WeDxw7VOYrw ,448668     ,     2569 ,        1661
dWRhW7iDrLk ,28353      ,      500 ,        1015
FpuOcutPz7s ,982430     ,     1017 ,          34
eVTXPUF4Oz4 ,1525972464 , 10421482 ,      412948
cyWKZ60qoWo ,2033935    ,    14586 ,         431
xvr2vyHMsBs ,557650     ,     7988 ,         681
h59lUTbuE1I ,20742569   ,   332304 ,       15242
2USEr94g3HY ,385864     ,     3170 ,        2026
E7Rc_rZmNvI ,1006621    ,     8312 ,         127
GFnb5aj2ofY ,8033676    ,   107028 ,         989
IulQsjpkVT8 ,30437190   ,   517919 ,       44429
iyyM88WmGyI ,3155082    ,     5984 ,         499
s6XH8tY4WmQ ,4543232    ,    66262 ,         616
h5_73KDQe6Y ,2902615    ,    13502 ,        1176
ZaXI57qpasM ,1076919    ,     2691 ,         483
PcYNxmzt3CU ,8749443    ,   172145 ,       17931
s1WhLHTFKo0 ,420149     ,    25004 ,         303
7osqEpQ_DXE ,876322     ,     9210 ,         141
9ktRhBcHza4 ,5536827    ,    64346 ,       24252
-ckNSsWuvgw ,56505047   ,  2934951 ,        2342
g3ie4SES8yc ,101665810  ,  3766606 ,       30661
KezC6ZLOjjk ,149789     ,     1182 ,         261
Uq9gPaIzbe8 ,167049935  ,  2730056 ,       66749
a25l9yZg2vw ,763568     ,     2216 ,         479
yLqmIp3l6O8 ,2169037    ,    27512 ,        1065
xcr9NlcZoUU ,68214385   ,  1561969 ,         778
5zhh1hRxWew ,20057664   ,  1010368 ,        2480
jvpFZdWdViY ,6          ,        2 ,           0
Illuc4oA-2M ,12135484   ,   712772 ,        7378
phoLUDiVIdk ,442084     ,     3719 ,         257
kLDPPDv6gpg ,34684      ,     1033 ,            
MDF6qGnN3_w ,3750175    ,    82701 ,        9332
ovcwpNgE1F8 ,10636894   ,        0 ,            
886yMfv7CTc ,6205390    ,    85115 ,        8074
HQUf2994jrY ,330081     ,    22485 ,         911
SmPM4qX5ClQ ,2288       ,       98 ,           0
lRuqAMZVPHs ,18286710   ,   707478 ,         677
wfKs3ProM7M ,9252052    ,    99382 ,        3386
8IeGtqnXums ,45081      ,      301 ,          14
Vr33nNddK6E ,15120026   ,   129416 ,        3775
kvt1Y9QVoak ,2506279    ,     9695 ,         614
AQjb2q3Rp_4 ,9424504    ,    26529 ,        1569
FqJdzYY_Fas ,205114806  ,  4012798 ,      145926
UIjZ__JUFCI ,6572932    ,    77102 ,        3060
9rMo-MKy6xc ,2236393    ,    19328 ,         642
89Dm91J1ihw ,4810370    ,    31064 ,        1348
iiGDzQG0AlU ,814679     ,     6371 ,         154
WkamfiP4RUU ,17816732   ,    99017 ,        3667
TXik7v11l3A ,4419711    ,    56924 ,        1640
snmwDkKahbk ,3563397    ,    35556 ,         890
3httw0DJYmU ,401947     ,     5090 ,         234
3e_cy-0ySME ,1278863    ,     7869 ,         283
aSBq7D603Kk ,8020270    ,    85133 ,        1472
x--yddOolRQ ,33456895   ,   439876 ,       26010
RD1jROclURA ,126056     ,      981 ,          25
g3AHqcinzZ4 ,29541897   ,   691444 ,       19428
1nnRC6jDOCI ,61629475   ,  2501447 ,       53258
FCCXmtZXn4Y ,31429765   ,   401773 ,        9115
9XrM4BzVvgw ,20052307   ,   265474 ,       10019
n6GEcdh5whk ,66848558   ,  1167739 ,       62691
RCGMy9Gqr6k ,9522861    ,   189126 ,        5924
NsrYSHQnZDI ,47311637   ,   162815 ,        2161
7gphiFVVtUI ,102905602  ,  1230020 ,       55444
OVeLgYVSfCA ,12415330   ,   399606 ,       19492
XkpNC5UoEI4 ,39716320   ,  2982563 ,       12353
-CXLD1AYObw ,129167     ,     2937 ,          74
4ncX_V2JG_U ,12511      ,      113 ,           5
kDMCQ86a3E8 ,10672339   ,   269980 ,        9803
GNtbbU85ZGE ,5604930    ,    54226 ,        2507
o1iUYc1Y_fk ,43763012   ,   614165 ,       19872
jZsx1lKLKh4 ,7932520    ,    89008 ,        2675
CysyGA9vPgc ,20043208   ,   505051 ,       30148
3bRWa_224Qs ,152386     ,     3690 ,         119
rY8Cby0r_Xg ,132004     ,      906 ,          44
X-e-zDgLe_w ,11257901   ,   199200 ,        2740
_wTqpzJKfNA ,417        ,       26 ,           9
93wGaGFUnTs ,92856457   ,  1390033 ,       82886
7gdL4C7zlTg ,23918267   ,   380537 ,        8147
mPrmt11ss5w ,83268      ,      641 ,          31
Bpy0BBCW5YY ,2173       ,      108 ,          17
5RsYL-dtWlU ,6959744    ,    86362 ,        2781
r2e1Ru7JE8c ,1618       ,       21 ,           0
hbjimsunm5Y ,1297       ,      144 ,         143
Q1D52GWExz8 ,1772       ,      226 ,           3
5IF0_oAv8XY ,3550759    ,    31093 ,         624
DTBdENCinlA ,12090      ,      705 ,          44
cqnq6AQO884 ,3696368    ,   104482 ,        2875
hpGVW3PWJeE ,1229643    ,    33046 ,        1393
dJuEU80VQqw ,94893      ,     4588 ,         203
HSsqzzuGTPo ,17680471   ,    68973 ,        2176
Y1zhsObP49o ,3867406    ,    70734 ,        3000
kTWoeqPXpuo ,4072962    ,   186307 ,        6165
p_PQ4VyPDEA ,1411318    ,    18229 ,         531
vE3BAgh_VAQ ,2582473    ,    33300 ,        2265
gYO1uk7vIcc ,13553012   ,   313371 ,       16855
F1YyKTmeXdM ,224856     ,     7546 ,         305
LUF8tQR_Plo ,3955988    ,    97106 ,            
BdtHWr_nDeU ,630861     ,    19167 ,         441
DslTxXsDLsw ,789664     ,    12604 ,         466
EOcUkVAQbLE ,765629     ,    26841 ,        2404
ticLtwIm4G4 ,702263     ,     1762 ,          17
qmN1Gf8rRc8 ,7242424    ,    57646 ,        1709
VOM__NZAFQM ,2148487    ,    38733 ,        2554
TiXOQn7z9Hg ,1184502    ,    18490 ,         722
Q3aHgtu2UOI ,194006     ,        0 ,            
sb6WlQiaJeM ,8684205    ,   119930 ,        6954
9LgeDcu-oho ,753937     ,     3456 ,         292
Jqf9haCd6mM ,1278637    ,    31924 ,        1665
1tdX0DYK2Jk ,8523272    ,   156598 ,        2234
PT4tQmfL0TQ ,62667      ,      440 ,         138
g0cZYue3eus ,2441578    ,    17134 ,         897
upe8vMcV0_A ,437292     ,     3709 ,         387
NXfGa_qjnSQ ,3468380    ,    26356 ,        1338
ixYnzcZZu9g ,1016286    ,    28814 ,        1391
huJv3jUP-io ,111946     ,      847 ,          37
-53mGJ4h5sQ ,1441188    ,    19538 ,         749
NqQ7Y0j2uvA ,640008     ,    18194 ,        1508
gZpPlSWyieo ,1257515    ,    39787 ,         687
Ex2iAyaEElQ ,2833691    ,    12788 ,         608
Tvkot4jGLWU ,597425     ,     5081 ,         252
CFcs6QRPQKk ,2164297    ,    11996 ,        4267
ryhSbc_oeCU ,1883301    ,    14424 ,       13476
uIR72cMMQac ,160072     ,      896 ,          85
L_tqK4eqelA ,19288660   ,   185937 ,        3977
x2MBWc3ic04 ,123166     ,     2279 ,          51
6XZOgg9WRhI ,1317887    ,    13959 ,         514
GJDjEEvxi0E ,1019970    ,     7219 ,         840
5arZznXG9yQ ,1338751    ,    13033 ,       10559
eV6lTEY95yY ,2128493    ,    58700 ,        3671
PHfA0h8r9GI ,250660     ,     2028 ,        1079
6-UH_M1zxaU ,65997      ,     1759 ,         227
E9sSMtL1Ue8 ,0          ,        0 ,           0
KdjKFJyPoo4 ,542320     ,    19360 ,        1262
dgrX8w9Adao ,1920598    ,    12892 ,            
449ZOWbUkf0 ,25719095   ,    57134 ,            
aUtDPRQ13B4 ,98114      ,      583 ,          45
3TW7bPj5AiY ,1508       ,      172 ,          16
ODMF1kq3KrM ,588965     ,     9392 ,         887
uns12lPiNE0 ,3787876    ,     6447 ,          68
jdw5uKGHB7Y ,1976       ,       20 ,           4
AwcZBA_kz3o ,364618     ,     5310 ,         130
m_qZGTDarKY ,7301306    ,    30581 ,         229
JlgY7IGlfAk ,145102345  ,  3238754 ,        6177
5IHSUjUy0f0 ,4823       ,       46 ,           1
5aeRzJKbb0M ,60900      ,      133 ,           0
iXkdy4Mh3Jk ,3130760    ,   146251 ,       13208
3oVVvBLGTO8 ,1495906    ,     9337 ,         688
u6UhTrW2BC0 ,227607     ,    14528 ,         255
RmWRZCsdVOo ,776044     ,        0 ,            
5KN5DFnDTKc ,85065      ,     1026 ,          34
u4vS3vVIdPc ,2293907    ,    10470 ,         531
rtW61FiV3MQ ,1589013    ,    39236 ,         720
ubR-jIKLwdY ,634358     ,    31577 ,          39
-qe63JRQPlE ,6917629    ,   425105 ,         220
6vHli8xfnMU ,622807     ,    10466 ,          17
XS63STI7fdA ,65739      ,     1288 ,         349
TUy5tHikfn4 ,18885      ,      647 ,         212
NSy05NkGkVo ,109054     ,     9659 ,          13
xtsxaGFWBZE ,168637     ,     9118 ,           6
TwDpGeho-Lg ,185650     ,     1810 ,         111
Tdg0wSdV_VE ,90521      ,     1972 ,         223
nULFaNmnUo4 ,3218448    ,     3519 ,         487
Xhokr6G6SLc ,719379     ,     2455 ,          56
j3u8rympWFw ,5707       ,       66 ,           2
Q-4Nzv8CJf4 ,140640     ,    16183 ,          24
SIdcqJx5HpU ,50354      ,      985 ,          26
vx0QGgTXcAY ,12105      ,     1151 ,          12
wMdMmZAbsIs ,2110       ,       60 ,           3
JBhoIVLGjyY ,272005     ,    18068 ,          39
jMUEwXwEK64 ,501961     ,     6864 ,         448
lGO8Aau5d6E ,315718     ,    22506 ,          29
8UQMPAc3N_A ,17840094   ,   358296 ,         222
GJIOZv0b5GI ,260932     ,     3655 ,          17
0s0BVncjcuY ,66223      ,     2631 ,         658
0ejXu7CpZ2c ,92703      ,     3565 ,          42
1rLiRndNHPw ,1729       ,       32 ,           0
NBhjK8_JAHI ,1883       ,        0 ,            
aApJOM852pk ,206776     ,    12479 ,          18
wZ-AE76iFew ,104469     ,      290 ,          85
NEWTV7BKFpA ,5298       ,        0 ,            
ZoKsdZ0O1gI ,491227     ,    27118 ,          37
78-5dflbIlM ,24211      ,      308 ,           3
TPm9GzrmgbY ,25740      ,      855 ,          16
Rt-JB_4HDJU ,2359383    ,   186709 ,        2925
0_BN-N7gDhk ,30299      ,     3828 ,          32
XrG13DAGA3s ,1312605    ,     3436 ,         341
KcoFReayuOY ,5177       ,        0 ,            
I10XB1-IIbA ,583115     ,    11217 ,         120
cDxv-y1XuaA ,156243     ,     3341 ,           9
tIASBpuvf-M ,9573428    ,   536509 ,         547
tRZ7AF6x_Es ,33657093   ,  1422033 ,        1329
mZX4cpO-LRY ,15261102   ,   871675 ,       13854
nRGYkTqQBz0 ,91244      ,     1977 ,          53
aXLO2dFfwLE ,682852     ,    18482 ,         240
tLfNUD0-8ts ,1005786    ,    17479 ,         691
q-RwOCnabMM ,5039088    ,   117126 ,         920
s1dn-DmAFq0 ,1054312    ,    98681 ,          99
VqcIqEc67LI ,164587     ,     3820 ,          11
TssqS-yNxks ,26206417   ,  1115078 ,            
VFNXZQuLSXo ,599309     ,    92215 ,         557
jXyhZz5Gxuo ,1822       ,       19 ,           0
yxBFwqRbI8c ,1970929    ,    92299 ,        1351
CHQm1ZL_HaE ,197        ,       11 ,           1
OXF1EZnqJQo ,8099       ,      203 ,          37
ZlvfYmfefSI ,38029387   ,  2881005 ,      158515
eYx5-U77Cac ,27314860   ,  1052258 ,         828
H14DatRx0Uo ,7859471    ,    29662 ,        1070
QTfPMSIaT0Q ,25991779   ,  1194149 ,         681
3nyEnY9_3xo ,1428       ,       88 ,           0
ZnFvG62nWEk ,19087      ,      965 ,          14
w_Jd80HUIa0 ,3080       ,       84 ,           0
seqWi1iZ87I ,1181       ,       21 ,           0
gqZGoc358Ws ,2350692    ,   173470 ,         308
cobExSUAQS8 ,2603       ,       42 ,           0
pk5hvb92Xcg ,3498       ,       47 ,           0
2xJAwmbpQXU ,729        ,       21 ,           3
Aod3EcJdnaE ,8479       ,      497 ,           5
MhDHj3GBoBM ,1355       ,      125 ,          17
274SrEmiwLQ ,1276       ,       75 ,           0
IQ6Ef6y25qU ,1138       ,      169 ,          17
Gjo4ZfAm30c ,4395       ,      126 ,           7
EXtvZLolqWU ,2717       ,       64 ,           0
6z4DF9vu-dw ,9749       ,      268 ,           6
thPVkUx86jk ,550        ,        4 ,           0
yu63QdUEhN4 ,1569       ,       63 ,           0
ChejEax5Q40 ,11034      ,      505 ,          14
WL8__cKUYzg ,1098       ,       27 ,           0
oo-c1xw_oJE ,38965440   ,   601208 ,        7182
pXeQx4vU1M4 ,4659       ,       78 ,           1
3o53noKR4rk ,6578646    ,   250193 ,         432
dps-oWF2fk8 ,1054802    ,    74553 ,         963
NgHgJgEw0xg ,2502       ,       71 ,           2
UAbhNl5FPDg ,22922      ,     1088 ,           4
e7B3XHPuEI4 ,2579       ,       16 ,           1
6M0sggOyN0o ,3770       ,       71 ,           0
9YPF1gdQVSM ,14367945   ,   889956 ,        4832
Hbw61RtDVPM ,27843      ,      761 ,          13
XuS7MJf-i4c ,22574      ,      379 ,          10
ZMtTSTOr0Ak ,35470      ,     1592 ,         136
TnPPsYCzgYw ,1504667    ,        0 ,            
ybaGFuooJwo ,2973979    ,   145574 ,         363
LeRi_MW-Zus ,833463     ,     6573 ,         452
6mxef2ZwpOU ,4040       ,      112 ,          10
8gXpZmQ7j70 ,11217213   ,   311503 ,       10788
bvRJO5_6GMs ,311354     ,     9823 ,          77
MFvkDE_uYq8 ,7568155    ,   227286 ,       12076
Z-lMCpgubaU ,108661     ,     4724 ,         267
MNric-9e8Bs ,6576298    ,    95238 ,        3422
f2GX7noujJ8 ,262498     ,     5509 ,            
RLJm-zNsQaU ,688        ,       25 ,          15
6jMhTSfjFjs ,167324     ,        0 ,            
i0NoGsVVG7w ,11436      ,       79 ,          10
K_LDeZrH6u0 ,515680     ,     4733 ,         529
XOaIc7pRWgk ,850863     ,     6179 ,         167
nwSCu1mAbqs ,22315      ,     1785 ,          14
37MH8WVrD5I ,28718601   ,   772615 ,       18371
e3MbYXpo_Y8 ,2913308    ,        0 ,            
mKlh3XByzEQ ,17945263   ,   902294 ,        4089
KMygT9jQvbI ,1013       ,       29 ,           0
qdelDtwD23A ,221726     ,    10017 ,          28
RfHVVlpT8RA ,1557       ,       79 ,           4
5tqpxXg334A ,1618       ,       19 ,           2
Juf8fFv-xl0 ,4789       ,        0 ,            
MhlD4rGVnEU ,2968       ,       39 ,           0
4o9yBFS9POc ,60118453   ,  2798376 ,       15860
UwYBu5jYLeo ,15922669   ,   511674 ,        2528
-U1M-eE-iWA ,18733      ,        0 ,            
1kLTnEctmMY ,12844      ,      298 ,          11
jCItiXJqvT4 ,9463       ,      642 ,          10
LqMRO6zcWt0 ,607        ,       19 ,           6
vrL1rQisV54 ,2532       ,       41 ,           0
QcCT_th3hks ,5127       ,       80 ,           6
ekOJAM6OFtQ ,878033     ,    10428 ,         765
2iw0jQm3HdM ,30267      ,      860 ,           6
3aFC4uFRcyU ,1466       ,       19 ,           2
ZW5ltmTtW4s ,725        ,       15 ,           2
QqQoKKfzvVk ,1660       ,       45 ,           0
YbCKfjMLkcU ,1678       ,       37 ,           0
